wavelength	power
1.868259999999999922e-06	-6.088485560000000163e+01
1.868269999999999987e-06	-6.077128820000000076e+01
1.868280000000000051e-06	-6.003793790000000286e+01
1.868289999999999903e-06	-5.955405209999999983e+01
1.868299999999999968e-06	-5.948830960000000090e+01
1.868310000000000032e-06	-5.906592299999999796e+01
1.868320000000000096e-06	-5.879916260000000250e+01
1.868329999999999949e-06	-5.871787460000000181e+01
1.868340000000000013e-06	-5.859560950000000190e+01
1.868350000000000077e-06	-5.826176389999999827e+01
1.868359999999999930e-06	-5.823676059999999666e+01
1.868369999999999994e-06	-5.823226280000000088e+01
1.868380000000000058e-06	-5.812835470000000271e+01
1.868389999999999911e-06	-5.800369580000000269e+01
1.868399999999999975e-06	-5.798107009999999661e+01
1.868410000000000039e-06	-5.793625399999999814e+01
1.868420000000000104e-06	-5.814368569999999892e+01
1.868429999999999956e-06	-5.796317919999999901e+01
1.868440000000000021e-06	-5.782770849999999996e+01
1.868450000000000085e-06	-5.800735679999999661e+01
1.868459999999999937e-06	-5.810687620000000209e+01
1.868470000000000002e-06	-5.799124150000000100e+01
1.868480000000000066e-06	-5.781202110000000260e+01
1.868489999999999918e-06	-5.794955300000000165e+01
1.868499999999999983e-06	-5.792559010000000086e+01
1.868510000000000047e-06	-5.800744720000000143e+01
1.868519999999999899e-06	-5.778451210000000060e+01
1.868529999999999964e-06	-5.787155529999999715e+01
1.868540000000000028e-06	-5.789715149999999966e+01
1.868550000000000092e-06	-5.782380020000000087e+01
1.868559999999999945e-06	-5.790828710000000257e+01
1.868570000000000009e-06	-5.782939509999999927e+01
1.868580000000000073e-06	-5.787066000000000088e+01
1.868589999999999926e-06	-5.791580270000000041e+01
1.868599999999999990e-06	-5.793694010000000105e+01
1.868610000000000054e-06	-5.776412390000000130e+01
1.868619999999999907e-06	-5.778100270000000194e+01
1.868629999999999971e-06	-5.793070800000000276e+01
1.868640000000000036e-06	-5.777432029999999941e+01
1.868650000000000100e-06	-5.796719840000000090e+01
1.868659999999999952e-06	-5.781557440000000270e+01
1.868670000000000017e-06	-5.790839449999999999e+01
1.868680000000000081e-06	-5.783820740000000171e+01
1.868689999999999933e-06	-5.784220559999999978e+01
1.868699999999999998e-06	-5.787758500000000339e+01
1.868710000000000062e-06	-5.789664779999999666e+01
1.868719999999999915e-06	-5.777465850000000103e+01
1.868729999999999979e-06	-5.776910050000000041e+01
1.868740000000000043e-06	-5.776755140000000210e+01
1.868749999999999896e-06	-5.795018389999999897e+01
1.868759999999999960e-06	-5.781908330000000262e+01
1.868770000000000024e-06	-5.781045530000000099e+01
1.868780000000000088e-06	-5.794744359999999972e+01
1.868789999999999941e-06	-5.786992380000000225e+01
1.868800000000000005e-06	-5.780639740000000160e+01
1.868810000000000069e-06	-5.785705500000000256e+01
1.868819999999999922e-06	-5.786262669999999986e+01
1.868829999999999986e-06	-5.804245240000000194e+01
1.868840000000000051e-06	-5.789393249999999824e+01
1.868849999999999903e-06	-5.796961290000000133e+01
1.868859999999999967e-06	-5.782933189999999968e+01
1.868870000000000032e-06	-5.787187200000000331e+01
1.868880000000000096e-06	-5.794185240000000192e+01
1.868889999999999948e-06	-5.796917280000000261e+01
1.868900000000000013e-06	-5.794542849999999845e+01
1.868910000000000077e-06	-5.804068790000000178e+01
1.868919999999999930e-06	-5.807182190000000332e+01
1.868929999999999994e-06	-5.811345279999999747e+01
1.868940000000000058e-06	-5.820156910000000039e+01
1.868949999999999911e-06	-5.816596659999999730e+01
1.868959999999999975e-06	-5.825404050000000211e+01
1.868970000000000039e-06	-5.825278389999999717e+01
1.868980000000000103e-06	-5.811445249999999874e+01
1.868989999999999956e-06	-5.822990839999999935e+01
1.869000000000000020e-06	-5.808019430000000227e+01
1.869010000000000085e-06	-5.806884790000000152e+01
1.869019999999999937e-06	-5.802802379999999971e+01
1.869030000000000001e-06	-5.789258900000000096e+01
1.869040000000000066e-06	-5.796362040000000349e+01
1.869049999999999918e-06	-5.793046799999999763e+01
1.869059999999999982e-06	-5.788247789999999782e+01
1.869070000000000047e-06	-5.788982399999999728e+01
1.869079999999999899e-06	-5.782303999999999888e+01
1.869089999999999963e-06	-5.782380729999999858e+01
1.869100000000000028e-06	-5.792597800000000063e+01
1.869110000000000092e-06	-5.780327869999999990e+01
1.869119999999999945e-06	-5.788229270000000071e+01
1.869130000000000009e-06	-5.790702209999999894e+01
1.869140000000000073e-06	-5.790550269999999955e+01
1.869149999999999926e-06	-5.800440590000000185e+01
1.869159999999999990e-06	-5.796595130000000040e+01
1.869170000000000054e-06	-5.786167650000000151e+01
1.869179999999999907e-06	-5.776619130000000268e+01
1.869189999999999971e-06	-5.795855569999999801e+01
1.869200000000000035e-06	-5.793844469999999802e+01
1.869210000000000100e-06	-5.788900519999999972e+01
1.869219999999999952e-06	-5.800634050000000030e+01
1.869230000000000016e-06	-5.783843699999999899e+01
1.869240000000000081e-06	-5.796750099999999861e+01
1.869249999999999933e-06	-5.791290039999999806e+01
1.869259999999999997e-06	-5.789184300000000150e+01
1.869270000000000062e-06	-5.801518300000000039e+01
1.869279999999999914e-06	-5.789052949999999953e+01
1.869289999999999979e-06	-5.793875609999999909e+01
1.869300000000000043e-06	-5.801142080000000334e+01
1.869309999999999895e-06	-5.798610599999999948e+01
1.869319999999999960e-06	-5.797543850000000276e+01
1.869330000000000024e-06	-5.783283519999999811e+01
1.869340000000000088e-06	-5.788946810000000198e+01
1.869349999999999941e-06	-5.811483189999999865e+01
1.869360000000000005e-06	-5.801048519999999797e+01
1.869370000000000069e-06	-5.807348770000000115e+01
1.869379999999999922e-06	-5.802163029999999821e+01
1.869389999999999986e-06	-5.805452749999999895e+01
1.869400000000000050e-06	-5.815804150000000305e+01
1.869409999999999903e-06	-5.807042009999999976e+01
1.869419999999999967e-06	-5.830102769999999879e+01
1.869430000000000031e-06	-5.818267290000000003e+01
1.869440000000000096e-06	-5.827419499999999886e+01
1.869449999999999948e-06	-5.839912489999999679e+01
1.869460000000000012e-06	-5.824931169999999980e+01
1.869470000000000077e-06	-5.835301309999999830e+01
1.869479999999999929e-06	-5.858116150000000033e+01
1.869489999999999994e-06	-5.856185270000000287e+01
1.869500000000000058e-06	-5.889409789999999845e+01
1.869509999999999910e-06	-5.899195310000000347e+01
1.869519999999999975e-06	-5.934860479999999683e+01
1.869530000000000039e-06	-5.940163660000000334e+01
1.869540000000000103e-06	-5.937509039999999771e+01
1.869549999999999956e-06	-5.962964219999999926e+01
1.869560000000000020e-06	-5.991314349999999678e+01
1.869570000000000084e-06	-6.006061710000000176e+01
1.869579999999999937e-06	-6.052942850000000163e+01
1.869590000000000001e-06	-6.087474199999999769e+01
1.869600000000000065e-06	-6.082512330000000134e+01
1.869609999999999918e-06	-6.109366030000000336e+01
1.869619999999999982e-06	-6.108258380000000187e+01
1.869630000000000046e-06	-6.105237249999999705e+01
1.869639999999999899e-06	-6.081358730000000179e+01
1.869649999999999963e-06	-6.041989699999999885e+01
1.869660000000000027e-06	-6.007963060000000155e+01
1.869670000000000092e-06	-5.997936740000000100e+01
1.869679999999999944e-06	-5.959177830000000142e+01
1.869690000000000009e-06	-5.931237500000000296e+01
1.869700000000000073e-06	-5.924379890000000159e+01
1.869709999999999925e-06	-5.888415059999999812e+01
1.869719999999999990e-06	-5.864146259999999700e+01
1.869730000000000054e-06	-5.856592020000000076e+01
1.869739999999999906e-06	-5.847781739999999928e+01
1.869749999999999971e-06	-5.845500140000000044e+01
1.869760000000000035e-06	-5.842407399999999740e+01
1.869770000000000099e-06	-5.830138920000000269e+01
1.869779999999999952e-06	-5.853449169999999668e+01
1.869790000000000016e-06	-5.822854279999999960e+01
1.869800000000000080e-06	-5.825362700000000160e+01
1.869809999999999933e-06	-5.835346179999999805e+01
1.869819999999999997e-06	-5.815668459999999840e+01
1.869830000000000061e-06	-5.817888390000000243e+01
1.869839999999999914e-06	-5.817583979999999855e+01
1.869849999999999978e-06	-5.815505220000000008e+01
1.869860000000000043e-06	-5.821334449999999805e+01
1.869869999999999895e-06	-5.824485589999999746e+01
1.869879999999999959e-06	-5.823039030000000338e+01
1.869890000000000024e-06	-5.815706159999999869e+01
1.869900000000000088e-06	-5.805145509999999831e+01
1.869909999999999940e-06	-5.829610259999999755e+01
1.869920000000000005e-06	-5.816005030000000176e+01
1.869930000000000069e-06	-5.817591050000000052e+01
1.869939999999999921e-06	-5.818748999999999683e+01
1.869949999999999986e-06	-5.825363029999999753e+01
1.869960000000000050e-06	-5.822509209999999769e+01
1.869969999999999903e-06	-5.827468840000000228e+01
1.869979999999999967e-06	-5.828096070000000140e+01
1.869990000000000031e-06	-5.827870709999999832e+01
1.870000000000000095e-06	-5.829206609999999955e+01
1.870009999999999948e-06	-5.826021349999999899e+01
1.870020000000000012e-06	-5.839300339999999778e+01
1.870030000000000076e-06	-5.840025440000000145e+01
1.870039999999999929e-06	-5.835870709999999661e+01
1.870049999999999993e-06	-5.844287630000000178e+01
1.870060000000000058e-06	-5.866586660000000109e+01
1.870069999999999910e-06	-5.865378590000000258e+01
1.870079999999999974e-06	-5.889894730000000322e+01
1.870090000000000039e-06	-5.874936929999999791e+01
1.870100000000000103e-06	-5.875873659999999887e+01
1.870109999999999955e-06	-5.873213400000000206e+01
1.870120000000000020e-06	-5.858544270000000154e+01
1.870130000000000084e-06	-5.858501319999999879e+01
1.870139999999999936e-06	-5.848878859999999946e+01
1.870150000000000001e-06	-5.844953309999999647e+01
1.870160000000000065e-06	-5.842936590000000052e+01
1.870169999999999918e-06	-5.833063940000000258e+01
1.870179999999999982e-06	-5.847158290000000136e+01
1.870190000000000046e-06	-5.817202029999999979e+01
1.870199999999999899e-06	-5.824845059999999819e+01
1.870209999999999963e-06	-5.825294000000000239e+01
1.870220000000000027e-06	-5.826163110000000245e+01
1.870230000000000091e-06	-5.843337180000000330e+01
1.870239999999999944e-06	-5.840020719999999699e+01
1.870250000000000008e-06	-5.830498390000000342e+01
1.870260000000000073e-06	-5.830697119999999956e+01
1.870269999999999925e-06	-5.853570380000000029e+01
1.870279999999999989e-06	-5.850948180000000320e+01
1.870290000000000054e-06	-5.855664070000000265e+01
1.870299999999999906e-06	-5.843162449999999808e+01
1.870309999999999970e-06	-5.858773159999999791e+01
1.870320000000000035e-06	-5.848692719999999667e+01
1.870330000000000099e-06	-5.850756410000000329e+01
1.870339999999999952e-06	-5.860194750000000141e+01
1.870350000000000016e-06	-5.856423639999999864e+01
1.870360000000000080e-06	-5.851531899999999808e+01
1.870369999999999933e-06	-5.841824270000000041e+01
1.870379999999999997e-06	-5.835169350000000321e+01
1.870390000000000061e-06	-5.831277010000000161e+01
1.870399999999999914e-06	-5.821612700000000018e+01
1.870409999999999978e-06	-5.820480309999999946e+01
1.870420000000000042e-06	-5.838847340000000230e+01
1.870429999999999895e-06	-5.837388010000000094e+01
1.870439999999999959e-06	-5.825670079999999729e+01
1.870450000000000023e-06	-5.825663839999999993e+01
1.870460000000000088e-06	-5.821291229999999928e+01
1.870469999999999940e-06	-5.834324920000000247e+01
1.870480000000000004e-06	-5.834148530000000221e+01
1.870490000000000069e-06	-5.835026630000000125e+01
1.870499999999999921e-06	-5.821561870000000027e+01
1.870509999999999985e-06	-5.829605389999999687e+01
1.870520000000000050e-06	-5.822048439999999658e+01
1.870529999999999902e-06	-5.833105669999999776e+01
1.870539999999999967e-06	-5.824847890000000206e+01
1.870550000000000031e-06	-5.849269360000000262e+01
1.870560000000000095e-06	-5.846225059999999729e+01
1.870569999999999948e-06	-5.854155180000000058e+01
1.870580000000000012e-06	-5.839121920000000188e+01
1.870590000000000076e-06	-5.842166499999999729e+01
1.870599999999999929e-06	-5.840683510000000211e+01
1.870609999999999993e-06	-5.854554550000000290e+01
1.870620000000000057e-06	-5.844668800000000175e+01
1.870629999999999910e-06	-5.837145950000000028e+01
1.870639999999999974e-06	-5.847980319999999921e+01
1.870650000000000038e-06	-5.844141090000000105e+01
1.870660000000000103e-06	-5.860351030000000350e+01
1.870669999999999955e-06	-5.849750579999999900e+01
1.870680000000000019e-06	-5.849734329999999716e+01
1.870690000000000084e-06	-5.858180409999999938e+01
1.870699999999999936e-06	-5.880111920000000225e+01
1.870710000000000000e-06	-5.871393330000000077e+01
1.870720000000000065e-06	-5.868163239999999803e+01
1.870729999999999917e-06	-5.876096710000000201e+01
1.870739999999999982e-06	-5.906606579999999695e+01
1.870750000000000046e-06	-5.891335660000000018e+01
1.870759999999999898e-06	-5.893005209999999749e+01
1.870769999999999963e-06	-5.910917179999999860e+01
1.870780000000000027e-06	-5.960105959999999925e+01
1.870790000000000091e-06	-5.937622549999999677e+01
1.870799999999999944e-06	-5.966931089999999926e+01
1.870810000000000008e-06	-5.981029339999999905e+01
1.870820000000000072e-06	-6.013344589999999812e+01
1.870829999999999925e-06	-6.049427949999999754e+01
1.870839999999999989e-06	-6.095774209999999727e+01
1.870850000000000053e-06	-6.099618499999999699e+01
1.870859999999999906e-06	-6.172573179999999837e+01
1.870869999999999970e-06	-6.220805200000000212e+01
1.870880000000000034e-06	-6.266764390000000162e+01
1.870890000000000099e-06	-6.272588350000000190e+01
1.870899999999999951e-06	-6.244669600000000287e+01
1.870910000000000016e-06	-6.282587809999999706e+01
1.870920000000000080e-06	-6.276560860000000019e+01
1.870929999999999932e-06	-6.244168599999999714e+01
1.870939999999999997e-06	-6.234936700000000087e+01
1.870950000000000061e-06	-6.232476009999999889e+01
1.870959999999999913e-06	-6.181061840000000274e+01
1.870969999999999978e-06	-6.205476370000000230e+01
1.870980000000000042e-06	-6.202299519999999688e+01
1.870989999999999894e-06	-6.194010779999999983e+01
1.870999999999999959e-06	-6.177388570000000101e+01
1.871010000000000023e-06	-6.193548599999999738e+01
1.871020000000000087e-06	-6.211283329999999836e+01
1.871029999999999940e-06	-6.246474150000000236e+01
1.871040000000000004e-06	-6.251154770000000127e+01
1.871050000000000068e-06	-6.309717839999999711e+01
1.871059999999999921e-06	-6.301384079999999699e+01
1.871069999999999985e-06	-6.336329810000000151e+01
1.871080000000000049e-06	-6.278210349999999806e+01
1.871089999999999902e-06	-6.263998829999999884e+01
1.871099999999999966e-06	-6.217981780000000214e+01
1.871110000000000031e-06	-6.232024270000000143e+01
1.871120000000000095e-06	-6.157531230000000022e+01
1.871129999999999947e-06	-6.098812869999999720e+01
1.871140000000000012e-06	-6.072821280000000144e+01
1.871150000000000076e-06	-6.039462520000000012e+01
1.871159999999999928e-06	-6.027450100000000077e+01
1.871169999999999993e-06	-5.986804149999999680e+01
1.871180000000000057e-06	-5.971867540000000218e+01
1.871189999999999909e-06	-5.965169600000000116e+01
1.871199999999999974e-06	-5.943682770000000204e+01
1.871210000000000038e-06	-5.920103910000000269e+01
1.871220000000000102e-06	-5.922583120000000179e+01
1.871229999999999955e-06	-5.902181629999999757e+01
1.871240000000000019e-06	-5.912947220000000215e+01
1.871250000000000083e-06	-5.913280149999999935e+01
1.871259999999999936e-06	-5.900887120000000152e+01
1.871270000000000000e-06	-5.889241350000000352e+01
1.871280000000000064e-06	-5.890923839999999956e+01
1.871289999999999917e-06	-5.898149180000000058e+01
1.871299999999999981e-06	-5.889932679999999721e+01
1.871310000000000046e-06	-5.890742099999999937e+01
1.871319999999999898e-06	-5.895336830000000106e+01
1.871329999999999962e-06	-5.891034429999999844e+01
1.871340000000000027e-06	-5.899741329999999806e+01
1.871350000000000091e-06	-5.869569320000000090e+01
1.871359999999999943e-06	-5.912509109999999879e+01
1.871370000000000008e-06	-5.913888850000000019e+01
1.871380000000000072e-06	-5.919449250000000262e+01
1.871389999999999925e-06	-5.929910370000000341e+01
1.871399999999999989e-06	-5.946166190000000284e+01
1.871410000000000053e-06	-5.956207959999999701e+01
1.871419999999999906e-06	-5.975550839999999653e+01
1.871429999999999970e-06	-5.963405000000000200e+01
1.871440000000000034e-06	-6.004597499999999854e+01
1.871450000000000098e-06	-6.025043939999999765e+01
1.871459999999999951e-06	-6.033841689999999858e+01
1.871470000000000015e-06	-6.034346990000000233e+01
1.871480000000000080e-06	-5.994845020000000346e+01
1.871489999999999932e-06	-5.984274220000000355e+01
1.871499999999999996e-06	-5.980808799999999792e+01
1.871510000000000061e-06	-5.974258840000000248e+01
1.871519999999999913e-06	-5.944370289999999812e+01
1.871529999999999977e-06	-5.924514229999999770e+01
1.871540000000000042e-06	-5.913723209999999852e+01
1.871549999999999894e-06	-5.904297179999999656e+01
1.871559999999999958e-06	-5.904996919999999960e+01
1.871570000000000023e-06	-5.892090209999999928e+01
1.871580000000000087e-06	-5.891428619999999938e+01
1.871589999999999940e-06	-5.870374439999999794e+01
1.871600000000000004e-06	-5.884956150000000008e+01
1.871610000000000068e-06	-5.878873269999999707e+01
1.871619999999999921e-06	-5.898946610000000135e+01
1.871629999999999985e-06	-5.885051550000000020e+01
1.871640000000000049e-06	-5.895006240000000020e+01
1.871649999999999902e-06	-5.883283800000000241e+01
1.871659999999999966e-06	-5.874613370000000145e+01
1.871670000000000030e-06	-5.874761039999999923e+01
1.871680000000000095e-06	-5.883336880000000235e+01
1.871689999999999947e-06	-5.891116350000000068e+01
1.871700000000000011e-06	-5.879317280000000068e+01
1.871710000000000076e-06	-5.897984379999999760e+01
1.871719999999999928e-06	-5.891699640000000215e+01
1.871729999999999992e-06	-5.906869999999999976e+01
1.871740000000000057e-06	-5.911689619999999934e+01
1.871749999999999909e-06	-5.929042789999999741e+01
1.871759999999999973e-06	-5.939569610000000210e+01
1.871770000000000038e-06	-5.950197080000000227e+01
1.871780000000000102e-06	-5.953452570000000321e+01
1.871789999999999955e-06	-5.957567840000000103e+01
1.871800000000000019e-06	-5.985310470000000294e+01
1.871810000000000083e-06	-5.991090710000000286e+01
1.871819999999999936e-06	-5.997497249999999980e+01
1.871830000000000000e-06	-5.975247770000000003e+01
1.871840000000000064e-06	-5.962117099999999681e+01
1.871849999999999917e-06	-5.950726480000000151e+01
1.871859999999999981e-06	-5.918678450000000169e+01
1.871870000000000045e-06	-5.927497410000000144e+01
1.871879999999999898e-06	-5.910448730000000239e+01
1.871889999999999962e-06	-5.902263190000000037e+01
1.871900000000000026e-06	-5.891010109999999855e+01
1.871910000000000091e-06	-5.875966979999999751e+01
1.871919999999999943e-06	-5.885271060000000176e+01
1.871930000000000007e-06	-5.885097019999999901e+01
1.871940000000000072e-06	-5.878041720000000225e+01
1.871949999999999924e-06	-5.878605129999999690e+01
1.871959999999999989e-06	-5.880626370000000236e+01
1.871970000000000053e-06	-5.863902819999999849e+01
1.871979999999999905e-06	-5.863248240000000067e+01
1.871989999999999970e-06	-5.883344519999999989e+01
1.872000000000000034e-06	-5.883235739999999936e+01
1.872010000000000098e-06	-5.889135389999999859e+01
1.872019999999999951e-06	-5.867648690000000045e+01
1.872030000000000015e-06	-5.857484949999999913e+01
1.872040000000000079e-06	-5.860721240000000165e+01
1.872049999999999932e-06	-5.854265860000000288e+01
1.872059999999999996e-06	-5.875453830000000011e+01
1.872070000000000060e-06	-5.859767769999999842e+01
1.872079999999999913e-06	-5.873042879999999855e+01
1.872089999999999977e-06	-5.864430080000000345e+01
1.872100000000000041e-06	-5.858547010000000199e+01
1.872110000000000106e-06	-5.863271689999999836e+01
1.872119999999999958e-06	-5.860975119999999805e+01
1.872130000000000022e-06	-5.867612739999999860e+01
1.872140000000000087e-06	-5.872116230000000314e+01
1.872149999999999939e-06	-5.865937960000000118e+01
1.872160000000000004e-06	-5.877795160000000152e+01
1.872170000000000068e-06	-5.845667000000000257e+01
1.872179999999999920e-06	-5.869466320000000081e+01
1.872189999999999985e-06	-5.861407719999999699e+01
1.872200000000000049e-06	-5.855637289999999950e+01
1.872209999999999901e-06	-5.864761149999999645e+01
1.872219999999999966e-06	-5.877555679999999683e+01
1.872230000000000030e-06	-5.866310839999999871e+01
1.872240000000000094e-06	-5.876347789999999804e+01
1.872249999999999947e-06	-5.863252039999999710e+01
1.872260000000000011e-06	-5.874592499999999973e+01
1.872270000000000075e-06	-5.875300450000000296e+01
1.872279999999999928e-06	-5.865276459999999759e+01
1.872289999999999992e-06	-5.859237949999999984e+01
1.872300000000000056e-06	-5.869040489999999721e+01
1.872309999999999909e-06	-5.865384710000000013e+01
1.872319999999999973e-06	-5.880521180000000214e+01
1.872330000000000037e-06	-5.865465369999999723e+01
1.872340000000000102e-06	-5.882150159999999772e+01
1.872349999999999954e-06	-5.855547769999999730e+01
1.872360000000000019e-06	-5.868444350000000043e+01
1.872370000000000083e-06	-5.873566799999999688e+01
1.872379999999999935e-06	-5.888705740000000333e+01
1.872390000000000000e-06	-5.866370059999999853e+01
1.872400000000000064e-06	-5.862506909999999749e+01
1.872409999999999916e-06	-5.870578110000000294e+01
1.872419999999999981e-06	-5.875835370000000069e+01
1.872430000000000045e-06	-5.889527960000000206e+01
1.872439999999999898e-06	-5.873046860000000180e+01
1.872449999999999962e-06	-5.874628309999999942e+01
1.872460000000000026e-06	-5.890166339999999678e+01
1.872470000000000090e-06	-5.889339859999999760e+01
1.872479999999999943e-06	-5.871064810000000023e+01
1.872490000000000007e-06	-5.865867690000000323e+01
1.872500000000000071e-06	-5.865422550000000257e+01
1.872509999999999924e-06	-5.868936399999999765e+01
1.872519999999999988e-06	-5.867808300000000088e+01
1.872530000000000053e-06	-5.879953290000000266e+01
1.872539999999999905e-06	-5.881860439999999812e+01
1.872549999999999969e-06	-5.874437199999999848e+01
1.872560000000000034e-06	-5.866846660000000213e+01
1.872570000000000098e-06	-5.876362530000000106e+01
1.872579999999999950e-06	-5.873411099999999863e+01
1.872590000000000015e-06	-5.868269180000000063e+01
1.872600000000000079e-06	-5.883284669999999750e+01
1.872609999999999931e-06	-5.879260250000000099e+01
1.872619999999999996e-06	-5.871833290000000005e+01
1.872630000000000060e-06	-5.883304530000000199e+01
1.872639999999999913e-06	-5.871021100000000104e+01
1.872649999999999977e-06	-5.883568149999999974e+01
1.872660000000000041e-06	-5.893098479999999739e+01
1.872670000000000105e-06	-5.891557079999999758e+01
1.872679999999999958e-06	-5.892548310000000100e+01
1.872690000000000022e-06	-5.888315349999999881e+01
1.872700000000000086e-06	-5.877563059999999950e+01
1.872709999999999939e-06	-5.899087709999999873e+01
1.872720000000000003e-06	-5.874191969999999685e+01
1.872730000000000068e-06	-5.870474519999999785e+01
1.872739999999999920e-06	-5.892394130000000274e+01
1.872749999999999984e-06	-5.890149840000000125e+01
1.872760000000000049e-06	-5.894476980000000310e+01
1.872769999999999901e-06	-5.879861710000000130e+01
1.872779999999999965e-06	-5.890012339999999824e+01
1.872790000000000030e-06	-5.912705700000000064e+01
1.872800000000000094e-06	-5.908763969999999688e+01
1.872809999999999946e-06	-5.898939109999999886e+01
1.872820000000000011e-06	-5.893027419999999950e+01
1.872830000000000075e-06	-5.894895460000000043e+01
1.872839999999999928e-06	-5.908976409999999646e+01
1.872849999999999992e-06	-5.924707149999999700e+01
1.872860000000000056e-06	-5.903395119999999707e+01
1.872869999999999909e-06	-5.909473109999999707e+01
1.872879999999999973e-06	-5.940860169999999840e+01
1.872890000000000037e-06	-5.928398519999999650e+01
1.872900000000000101e-06	-5.953176340000000266e+01
1.872909999999999954e-06	-5.945130170000000192e+01
1.872920000000000018e-06	-5.930125840000000181e+01
1.872930000000000083e-06	-5.949993429999999961e+01
1.872939999999999935e-06	-5.965871280000000354e+01
1.872949999999999999e-06	-5.972770489999999910e+01
1.872960000000000064e-06	-5.964394730000000067e+01
1.872969999999999916e-06	-6.000580949999999802e+01
1.872979999999999980e-06	-6.031638740000000354e+01
1.872990000000000045e-06	-6.053831180000000245e+01
1.872999999999999897e-06	-6.074284289999999942e+01
1.873009999999999962e-06	-6.089393129999999843e+01
1.873020000000000026e-06	-6.108414210000000111e+01
1.873030000000000090e-06	-6.122988980000000225e+01
1.873039999999999943e-06	-6.147307800000000100e+01
1.873050000000000007e-06	-6.173142010000000113e+01
1.873060000000000071e-06	-6.191957860000000125e+01
1.873069999999999924e-06	-6.216366920000000107e+01
1.873079999999999988e-06	-6.225731100000000140e+01
1.873090000000000052e-06	-6.253538509999999917e+01
1.873099999999999905e-06	-6.227071740000000233e+01
1.873109999999999969e-06	-6.240793759999999679e+01
1.873120000000000033e-06	-6.218876180000000176e+01
1.873130000000000098e-06	-6.207862409999999898e+01
1.873139999999999950e-06	-6.172638059999999882e+01
1.873150000000000014e-06	-6.162680999999999898e+01
1.873160000000000079e-06	-6.127239660000000043e+01
1.873169999999999931e-06	-6.142012720000000314e+01
1.873179999999999995e-06	-6.089269819999999811e+01
1.873190000000000060e-06	-6.096225069999999846e+01
1.873199999999999912e-06	-6.052206489999999661e+01
1.873209999999999977e-06	-6.062097270000000293e+01
1.873220000000000041e-06	-6.078708730000000315e+01
1.873230000000000105e-06	-6.077903570000000144e+01
1.873239999999999958e-06	-6.092554210000000126e+01
1.873250000000000022e-06	-6.116480580000000344e+01
1.873260000000000086e-06	-6.077841370000000154e+01
1.873269999999999939e-06	-6.104063159999999755e+01
1.873280000000000003e-06	-6.101924569999999903e+01
1.873290000000000067e-06	-6.067631339999999796e+01
1.873299999999999920e-06	-6.065925279999999731e+01
1.873309999999999984e-06	-6.051246729999999729e+01
1.873320000000000048e-06	-6.043224579999999690e+01
1.873329999999999901e-06	-6.014639439999999837e+01
1.873339999999999965e-06	-6.002906999999999726e+01
1.873350000000000029e-06	-5.984526340000000033e+01
1.873360000000000094e-06	-6.010502590000000112e+01
1.873369999999999946e-06	-5.991748580000000146e+01
1.873380000000000010e-06	-5.962901949999999829e+01
1.873390000000000075e-06	-5.977454949999999911e+01
1.873399999999999927e-06	-5.983238550000000089e+01
1.873409999999999992e-06	-5.974830310000000111e+01
1.873420000000000056e-06	-6.004350780000000043e+01
1.873429999999999908e-06	-6.016074940000000026e+01
1.873439999999999973e-06	-6.025630699999999962e+01
1.873450000000000037e-06	-6.011629820000000279e+01
1.873460000000000101e-06	-6.018687700000000262e+01
1.873469999999999954e-06	-6.026323310000000077e+01
1.873480000000000018e-06	-6.024029980000000251e+01
1.873490000000000082e-06	-5.988953639999999723e+01
1.873499999999999935e-06	-5.993960080000000090e+01
1.873509999999999999e-06	-5.971626090000000175e+01
1.873520000000000063e-06	-5.953454610000000002e+01
1.873529999999999916e-06	-5.938276809999999983e+01
1.873539999999999980e-06	-5.918262250000000080e+01
1.873550000000000044e-06	-5.919240959999999774e+01
1.873559999999999897e-06	-5.911889730000000043e+01
1.873569999999999961e-06	-5.910710449999999838e+01
1.873580000000000026e-06	-5.908987530000000277e+01
1.873590000000000090e-06	-5.901973739999999680e+01
1.873599999999999942e-06	-5.894290480000000088e+01
1.873610000000000007e-06	-5.912421199999999999e+01
1.873620000000000071e-06	-5.895018470000000121e+01
1.873629999999999923e-06	-5.894846019999999953e+01
1.873639999999999988e-06	-5.895562579999999997e+01
1.873650000000000052e-06	-5.899486550000000307e+01
1.873659999999999904e-06	-5.908452760000000126e+01
1.873669999999999969e-06	-5.888587189999999794e+01
1.873680000000000033e-06	-5.896533420000000092e+01
1.873690000000000097e-06	-5.879310420000000192e+01
1.873699999999999950e-06	-5.898927119999999746e+01
1.873710000000000014e-06	-5.898862969999999706e+01
1.873720000000000078e-06	-5.892780439999999942e+01
1.873729999999999931e-06	-5.893648540000000224e+01
1.873739999999999995e-06	-5.893669380000000046e+01
1.873750000000000059e-06	-5.891587770000000290e+01
1.873759999999999912e-06	-5.910076459999999798e+01
1.873769999999999976e-06	-5.886820449999999738e+01
1.873780000000000041e-06	-5.894597530000000063e+01
1.873790000000000105e-06	-5.899102380000000068e+01
1.873799999999999957e-06	-5.914385169999999903e+01
1.873810000000000022e-06	-5.917833639999999917e+01
1.873820000000000086e-06	-5.903796239999999784e+01
1.873829999999999938e-06	-5.919562119999999794e+01
1.873840000000000003e-06	-5.907292050000000216e+01
